CustomerID,TenureMonths,ContractType,PaymentMethod,MonthlyCharges,TotalCharges,TechSupportTickets,DaysSinceLastLogin,DiscountUsed,Churn,FutureLTV_12M
CUST-2928,31,Two Year,Electronic Check,51.83,1577.23,1,44,1,0,572.17
CUST-2929,5,Two Year,Bank Transfer,44.01,209.85,1,38,0,0,551.35
CUST-2930,34,Two Year,Mailed Check,75.69,2582.57,1,4,0,0,1012.97
CUST-2931,10,One Year,Electronic Check,30.82,299.18,0,13,1,1,52.33
CUST-2932,2,Two Year,Credit Card,113.33,215.18,0,17,1,1,142.3
CUST-2933,11,Month-to-Month,Electronic Check,53.35,551.5,2,3,0,1,51.39
CUST-2934,50,One Year,Bank Transfer,41.9,2176.39,1,32,1,0,432.48
CUST-2935,31,Two Year,Electronic Check,69.65,2037.48,4,38,0,1,136.03
CUST-2936,56,Month-to-Month,Electronic Check,47.7,2578.93,2,19,0,1,38.28
CUST-2937,9,Month-to-Month,Credit Card,73.49,630.03,0,12,0,1,100.64
CUST-2938,21,Month-to-Month,Electronic Check,54.85,1051.55,0,35,1,1,34.27
CUST-2939,28,Month-to-Month,Bank Transfer,33.21,862.83,1,44,1,1,27.46
CUST-2940,62,Month-to-Month,Electronic Check,46.59,2681.83,0,3,0,1,76.64
CUST-2941,7,Two Year,Bank Transfer,63.84,448.69,2,34,0,1,60.9
CUST-2942,16,Two Year,Credit Card,23.03,354.1,1,7,0,0,242.95
CUST-2943,4,Month-to-Month,Electronic Check,97.06,394.95,3,39,0,1,121.44
CUST-2944,4,Month-to-Month,Credit Card,82.18,330.8,2,35,0,1,104.76
CUST-2945,40,Month-to-Month,Mailed Check,80.14,2977.39,1,5,0,1,44.44
CUST-2946,17,Two Year,Bank Transfer,74.6,1248.46,4,21,0,1,144.34
CUST-2947,52,Month-to-Month,Mailed Check,79.03,4156.56,3,5,0,1,60.17
CUST-2948,52,Month-to-Month,Credit Card,113.47,5870.68,2,41,0,1,148.36
CUST-2949,36,Month-to-Month,Electronic Check,20.86,743.45,6,35,1,1,22.81
CUST-2950,38,Month-to-Month,Electronic Check,24.78,951.94,6,8,0,1,27.84
CUST-2951,50,Month-to-Month,Credit Card,39.15,1778.42,0,15,0,1,57.35
CUST-2952,63,Two Year,Bank Transfer,36.73,2336.47,3,38,0,1,54.84
CUST-2953,63,One Year,Electronic Check,38.12,2259.62,2,37,0,0,443.65
CUST-2954,62,One Year,Mailed Check,87.19,5328.91,3,32,0,1,108.93
CUST-2955,7,Month-to-Month,Mailed Check,65.95,432.26,2,17,1,1,111.17
CUST-2956,27,One Year,Mailed Check,119.18,3300.95,4,11,1,0,1476.16
CUST-2957,14,One Year,Electronic Check,42.69,580.98,0,26,1,1,31.96
CUST-2958,71,Month-to-Month,Bank Transfer,51.08,3613.77,0,0,0,1,49.54
CUST-2959,5,One Year,Electronic Check,118.42,603.42,3,14,0,1,96.93
CUST-2960,55,Month-to-Month,Bank Transfer,103.18,5869.53,3,26,0,1,71.06
CUST-2961,2,Two Year,Credit Card,66.98,135.27,1,15,1,0,881.3
CUST-2962,62,Month-to-Month,Mailed Check,75.46,4315.07,1,20,1,1,98.96
CUST-2963,21,Two Year,Electronic Check,104.32,2252.45,2,0,0,0,1359.28
CUST-2964,21,Month-to-Month,Electronic Check,68.1,1419.78,2,28,0,1,95.73
CUST-2965,10,One Year,Mailed Check,40.6,402.52,2,2,1,1,80.78
CUST-2966,58,One Year,Bank Transfer,102.84,6192.58,3,11,0,1,200.15
CUST-2967,39,One Year,Electronic Check,73.78,2697.08,3,27,1,1,128.65
CUST-2968,5,Month-to-Month,Bank Transfer,35.3,165.19,0,38,1,1,31.75
CUST-2969,65,Month-to-Month,Electronic Check,70.56,4480.82,3,36,0,1,37.65
CUST-2970,13,One Year,Electronic Check,61.32,807.23,3,30,1,1,107.33
CUST-2971,53,Month-to-Month,Electronic Check,107.68,5519.2,2,30,1,1,62.84
CUST-2972,45,Month-to-Month,Electronic Check,32.61,1460.24,1,32,1,1,26.36
CUST-2973,32,One Year,Electronic Check,107.52,3330.12,1,32,0,1,141.57
CUST-2974,36,Month-to-Month,Mailed Check,71.22,2542.28,1,39,0,1,54.67
CUST-2975,60,Month-to-Month,Credit Card,60.44,3711.04,2,10,0,1,105.81
CUST-2976,11,Month-to-Month,Bank Transfer,36.2,369.16,1,28,0,1,60.3
CUST-2977,63,Month-to-Month,Electronic Check,90.08,5699.48,2,24,0,1,147.16
CUST-2978,21,One Year,Electronic Check,112.68,2409.14,3,12,0,1,194.28
CUST-2979,52,One Year,Electronic Check,57.54,2893.54,2,43,1,0,630.99
CUST-2980,55,Two Year,Electronic Check,44.16,2303.68,2,18,0,0,557.39
CUST-2981,26,Two Year,Mailed Check,75.49,1770.45,2,35,0,0,802.01
CUST-2982,68,Month-to-Month,Mailed Check,99.62,6906.7,1,27,0,1,149.46
CUST-2983,34,Month-to-Month,Electronic Check,20.38,657.71,1,3,1,1,13.92
CUST-2984,52,Month-to-Month,Electronic Check,83.14,4122.66,1,2,0,1,129.56
CUST-2985,52,Month-to-Month,Electronic Check,79.65,3936.37,0,37,0,1,155.97
CUST-2986,29,Two Year,Electronic Check,51.82,1464.93,0,36,1,0,576.68
CUST-2987,38,Month-to-Month,Bank Transfer,65.14,2488.62,0,42,0,1,41.74
CUST-2988,42,Month-to-Month,Electronic Check,44.7,1907.02,1,24,0,1,30.64
CUST-2989,21,Month-to-Month,Mailed Check,98.99,1993.32,1,40,1,1,113.43
CUST-2990,42,One Year,Mailed Check,83.45,3503.03,2,34,1,0,1122.95
CUST-2991,13,One Year,Credit Card,73.27,960.23,1,28,0,1,125.32
CUST-2992,64,Month-to-Month,Credit Card,59.25,3581.69,3,40,1,1,71.73
CUST-2993,17,Two Year,Bank Transfer,49.14,763.95,3,28,1,1,60.29
CUST-2994,9,Month-to-Month,Electronic Check,102.27,951.91,4,11,0,1,161.13
CUST-2995,41,Month-to-Month,Mailed Check,65.14,2674.93,1,34,0,1,67.94
CUST-2996,1,Two Year,Bank Transfer,70.14,69.94,1,19,0,0,952.03
CUST-2997,2,Month-to-Month,Electronic Check,72.08,131.02,2,16,0,1,117.88
CUST-2998,60,Two Year,Mailed Check,64.84,3978.64,3,11,0,0,822.54
CUST-2999,48,Two Year,Credit Card,45.61,2156.24,2,35,1,0,564.14
CUST-3000,29,One Year,Mailed Check,32.03,954.12,6,9,0,1,22.92
CUST-3001,10,One Year,Electronic Check,29.85,312.29,0,17,1,1,24.47
CUST-3002,58,Month-to-Month,Electronic Check,95.75,5795.44,2,29,0,1,98.37
CUST-3003,60,Two Year,Mailed Check,42.35,2613.2,1,7,0,0,438.79
CUST-3004,21,Month-to-Month,Electronic Check,25.57,484.15,1,40,0,1,38.43
CUST-3005,28,One Year,Bank Transfer,99.75,2884.78,1,12,0,0,1137.98
CUST-3006,34,Two Year,Bank Transfer,35.41,1097.1,2,30,0,1,27.91
CUST-3007,8,Two Year,Electronic Check,82.51,678.35,0,5,1,0,1025.76
CUST-3008,59,Two Year,Credit Card,53.86,2993.51,3,6,0,0,616.61
CUST-3009,49,Month-to-Month,Mailed Check,32.65,1586.27,2,20,0,1,41.1
CUST-3010,17,Two Year,Electronic Check,61.45,946.15,2,37,1,1,87.94
CUST-3011,60,One Year,Bank Transfer,21.48,1309.0,0,42,0,0,295.04
CUST-3012,45,Two Year,Bank Transfer,104.1,4294.54,1,27,0,0,1125.72
CUST-3013,69,One Year,Bank Transfer,71.35,4734.12,0,43,0,0,897.13
CUST-3014,32,Month-to-Month,Credit Card,33.92,1109.99,1,20,1,1,48.87
CUST-3015,44,Month-to-Month,Bank Transfer,43.7,1931.07,1,20,0,1,47.69
CUST-3016,65,One Year,Credit Card,64.8,3794.62,3,23,0,1,48.23
CUST-3017,8,One Year,Mailed Check,38.89,298.82,0,26,0,1,26.28
CUST-3018,43,Month-to-Month,Bank Transfer,46.86,1826.15,1,26,1,1,62.72
CUST-3019,1,One Year,Credit Card,73.44,73.52,0,12,0,0,793.57
CUST-3020,51,Month-to-Month,Bank Transfer,103.26,5505.04,3,28,1,1,206.12
CUST-3021,24,Two Year,Electronic Check,60.18,1441.85,1,38,1,0,705.01
CUST-3022,24,Month-to-Month,Mailed Check,91.7,2054.79,2,27,0,1,75.05
CUST-3023,17,Month-to-Month,Mailed Check,107.67,1744.88,4,36,1,1,155.4
CUST-3024,5,Month-to-Month,Electronic Check,41.63,217.83,3,28,1,1,36.07
CUST-3025,20,Month-to-Month,Credit Card,100.72,1880.66,3,21,0,1,125.01
CUST-3026,21,Month-to-Month,Electronic Check,95.74,1978.83,2,35,0,1,117.17
CUST-3027,58,Month-to-Month,Electronic Check,55.69,3101.04,1,29,0,1,65.73
CUST-3028,31,Month-to-Month,Credit Card,118.95,3743.67,2,27,0,1,201.52
CUST-3029,11,Two Year,Mailed Check,46.26,524.18,2,22,1,1,38.16
CUST-3030,52,Two Year,Electronic Check,45.48,2249.37,4,32,0,0,577.29
CUST-3031,15,Month-to-Month,Mailed Check,97.23,1457.08,4,3,0,1,164.03
CUST-3032,7,Two Year,Bank Transfer,63.47,436.45,1,2,1,0,773.55
CUST-3033,28,Month-to-Month,Electronic Check,53.08,1399.69,2,31,0,1,40.92
CUST-3034,51,One Year,Credit Card,37.87,1817.02,2,3,0,0,455.42
CUST-3035,58,One Year,Mailed Check,96.53,5491.21,2,0,1,0,1140.78
CUST-3036,5,Month-to-Month,Mailed Check,98.63,455.23,1,11,0,1,131.71
CUST-3037,5,Month-to-Month,Mailed Check,76.66,391.59,1,12,1,1,43.66
CUST-3038,8,Month-to-Month,Bank Transfer,115.73,842.84,1,33,0,1,216.59
CUST-3039,64,Month-to-Month,Electronic Check,51.82,3031.88,4,28,0,1,33.58
CUST-3040,10,One Year,Electronic Check,41.96,399.18,3,8,0,1,38.56
CUST-3041,38,Month-to-Month,Mailed Check,87.75,3060.12,2,30,0,1,58.26
CUST-3042,8,Month-to-Month,Credit Card,95.84,744.76,2,6,1,1,84.82
CUST-3043,25,Month-to-Month,Electronic Check,42.49,1019.71,3,12,1,1,74.63
CUST-3044,66,Month-to-Month,Bank Transfer,27.66,1840.66,1,1,1,1,39.35
CUST-3045,50,Month-to-Month,Credit Card,101.05,5269.51,2,32,0,1,84.98
CUST-3046,67,Month-to-Month,Electronic Check,117.65,7985.29,2,6,1,1,212.67
CUST-3047,49,Two Year,Electronic Check,84.47,3836.54,2,17,1,0,1164.49
CUST-3048,36,Month-to-Month,Electronic Check,47.79,1789.82,4,7,0,1,77.92
CUST-3049,68,Month-to-Month,Mailed Check,119.67,7802.46,0,11,1,1,211.99
CUST-3050,41,One Year,Electronic Check,109.33,4353.11,2,42,0,1,156.28
CUST-3051,62,Month-to-Month,Mailed Check,71.34,4260.47,1,29,0,1,89.33
CUST-3052,10,One Year,Mailed Check,102.53,965.92,5,8,1,1,108.77
CUST-3053,21,One Year,Mailed Check,101.58,2206.26,1,27,0,1,84.88
CUST-3054,36,Month-to-Month,Electronic Check,113.48,3880.35,3,3,0,1,151.62
CUST-3055,12,Month-to-Month,Mailed Check,104.09,1232.58,3,38,0,1,190.93
CUST-3056,2,Month-to-Month,Bank Transfer,84.37,157.94,4,16,1,1,117.36
CUST-3057,13,Month-to-Month,Credit Card,80.93,1072.72,1,10,0,1,152.1
CUST-3058,53,Month-to-Month,Credit Card,66.74,3594.27,4,1,0,1,69.1
CUST-3059,32,Month-to-Month,Mailed Check,82.65,2497.87,3,22,0,1,127.5
CUST-3060,16,Month-to-Month,Mailed Check,99.52,1595.88,1,21,0,1,146.59
CUST-3061,32,Month-to-Month,Electronic Check,116.9,3761.68,2,25,1,1,176.01
CUST-3062,32,One Year,Electronic Check,66.73,2102.0,0,11,0,0,682.0
CUST-3063,11,One Year,Electronic Check,77.37,842.64,2,31,0,1,64.41
CUST-3064,10,Month-to-Month,Bank Transfer,64.48,635.88,1,8,0,1,46.13
CUST-3065,15,Month-to-Month,Electronic Check,86.85,1188.47,4,42,1,1,170.92
CUST-3066,17,Two Year,Electronic Check,82.99,1411.59,1,4,0,0,960.94
CUST-3067,40,One Year,Credit Card,21.78,845.47,1,25,1,0,248.7
CUST-3068,18,Two Year,Electronic Check,74.12,1288.49,5,6,0,1,84.32
CUST-3069,55,Month-to-Month,Electronic Check,28.85,1632.77,1,28,0,1,30.0
CUST-3070,25,One Year,Electronic Check,22.64,511.37,0,32,1,1,37.88
CUST-3071,59,Month-to-Month,Mailed Check,99.12,5483.73,1,23,1,1,160.38
CUST-3072,22,Month-to-Month,Bank Transfer,45.86,926.4,1,24,1,1,85.2
CUST-3073,30,Month-to-Month,Electronic Check,54.07,1468.49,2,30,1,1,59.11
CUST-3074,44,Month-to-Month,Mailed Check,26.41,1093.89,2,28,1,1,35.55
CUST-3075,32,Month-to-Month,Bank Transfer,37.95,1273.02,2,4,1,1,69.77
CUST-3076,51,Month-to-Month,Credit Card,96.56,4631.72,0,37,1,1,192.23
CUST-3077,46,One Year,Credit Card,69.35,3188.68,0,44,0,0,830.45
CUST-3078,21,Two Year,Credit Card,108.07,2082.79,2,10,0,1,170.4
CUST-3079,32,Month-to-Month,Mailed Check,59.72,1892.46,4,31,0,1,42.69
CUST-3080,39,Month-to-Month,Electronic Check,46.87,1915.07,4,7,1,1,25.07
CUST-3081,12,Month-to-Month,Electronic Check,54.76,620.17,2,19,0,1,95.16
CUST-3082,47,One Year,Electronic Check,91.28,4406.9,2,33,1,0,1241.65
CUST-3083,18,Month-to-Month,Bank Transfer,75.5,1426.45,3,41,0,1,122.28
CUST-3084,21,Two Year,Credit Card,110.42,2291.65,2,7,0,0,1380.74
CUST-3085,13,Month-to-Month,Mailed Check,80.22,986.97,1,1,0,1,117.1
CUST-3086,21,Month-to-Month,Electronic Check,69.3,1456.8,1,20,0,1,67.52
CUST-3087,8,One Year,Mailed Check,98.58,809.72,2,14,0,1,115.93
CUST-3088,46,Two Year,Credit Card,114.75,4886.32,1,5,0,0,1233.7
CUST-3089,7,Month-to-Month,Mailed Check,55.58,376.56,1,4,1,1,103.96
CUST-3090,23,Month-to-Month,Credit Card,44.99,980.84,1,2,0,1,38.3
CUST-3091,22,Two Year,Credit Card,81.62,1692.4,2,42,0,1,111.53
CUST-3092,22,Month-to-Month,Credit Card,69.89,1582.36,2,42,0,1,72.79
CUST-3093,29,Two Year,Bank Transfer,118.92,3321.93,1,15,1,0,1460.47
CUST-3094,13,Month-to-Month,Bank Transfer,66.24,818.81,2,34,0,1,89.21
CUST-3095,2,One Year,Electronic Check,27.43,54.34,1,8,0,1,51.73
CUST-3096,29,One Year,Electronic Check,117.74,3185.38,3,34,0,1,76.82
CUST-3097,52,Month-to-Month,Mailed Check,104.36,5071.18,2,18,0,1,86.72
CUST-3098,27,Two Year,Electronic Check,37.83,998.98,3,42,1,0,487.08
CUST-3099,50,Month-to-Month,Credit Card,110.46,5309.76,3,33,1,1,116.33
CUST-3100,23,Month-to-Month,Electronic Check,54.07,1174.28,2,38,0,1,40.48
CUST-3101,44,One Year,Credit Card,57.71,2305.87,2,9,0,0,619.72
CUST-3102,22,Month-to-Month,Electronic Check,110.64,2380.81,2,9,0,1,163.55
CUST-3103,43,One Year,Electronic Check,73.01,3210.04,1,19,0,0,825.61
CUST-3104,37,Month-to-Month,Credit Card,33.78,1284.49,0,0,1,1,31.67
CUST-3105,61,Month-to-Month,Electronic Check,56.91,3246.96,3,5,0,1,97.55
CUST-3106,56,Month-to-Month,Electronic Check,92.21,5111.84,2,1,0,1,118.06
CUST-3107,3,Month-to-Month,Electronic Check,37.42,115.45,2,37,0,1,20.7
CUST-3108,63,Month-to-Month,Bank Transfer,79.02,4785.65,2,32,1,1,72.93
CUST-3109,19,One Year,Electronic Check,89.53,1768.81,0,2,1,1,130.6
CUST-3110,23,Two Year,Mailed Check,54.39,1295.31,1,35,1,0,571.13
CUST-3111,29,Two Year,Mailed Check,89.39,2414.01,2,12,0,0,1136.58
CUST-3112,30,Month-to-Month,Bank Transfer,108.42,3053.69,3,34,0,1,164.24
CUST-3113,39,Month-to-Month,Bank Transfer,67.21,2430.02,1,14,0,0,762.15
CUST-3114,25,Month-to-Month,Mailed Check,58.29,1354.38,2,44,0,1,109.2
CUST-3115,8,Month-to-Month,Electronic Check,45.12,374.02,0,21,0,1,49.08
CUST-3116,58,Month-to-Month,Credit Card,80.42,4849.4,3,42,0,1,68.57
CUST-3117,16,Month-to-Month,Electronic Check,107.99,1568.51,1,3,0,1,161.13
CUST-3118,1,Month-to-Month,Mailed Check,52.47,51.89,3,16,1,1,71.36
CUST-3119,5,Two Year,Mailed Check,59.62,293.52,3,4,0,0,813.08
CUST-3120,3,Month-to-Month,Credit Card,60.66,174.44,2,20,0,1,61.6
CUST-3121,65,Month-to-Month,Mailed Check,76.08,4919.26,1,23,0,1,83.48
CUST-3122,4,Month-to-Month,Electronic Check,42.84,178.58,1,30,0,1,40.13
CUST-3123,64,Month-to-Month,Bank Transfer,102.22,6054.95,2,39,0,1,160.01
CUST-3124,10,Two Year,Bank Transfer,49.56,454.99,0,29,0,0,558.37
CUST-3125,21,Month-to-Month,Electronic Check,90.54,1720.73,3,41,0,1,105.13
CUST-3126,46,Month-to-Month,Mailed Check,71.32,3131.69,3,6,0,1,78.22
CUST-3127,27,Month-to-Month,Bank Transfer,78.59,2017.2,0,6,0,1,82.33
CUST-3128,66,Month-to-Month,Credit Card,37.96,2416.73,2,26,0,1,35.12
CUST-3129,41,Month-to-Month,Bank Transfer,93.5,3739.57,0,23,0,1,58.77
CUST-3130,13,Two Year,Electronic Check,38.86,512.09,3,18,0,1,35.06
CUST-3131,9,Two Year,Electronic Check,31.35,270.53,0,40,0,1,30.78
CUST-3132,36,One Year,Credit Card,74.67,2552.62,5,33,1,1,98.68
CUST-3133,58,Month-to-Month,Credit Card,90.93,5400.68,5,21,0,1,151.01
CUST-3134,54,Two Year,Electronic Check,25.0,1387.08,2,26,0,0,343.47
CUST-3135,12,Month-to-Month,Electronic Check,26.94,302.24,1,5,1,1,51.65
CUST-3136,14,Month-to-Month,Bank Transfer,100.27,1329.66,3,9,1,1,174.57
CUST-3137,34,One Year,Electronic Check,100.9,3512.14,1,44,1,0,1124.79
CUST-3138,53,Month-to-Month,Electronic Check,44.53,2152.19,2,30,1,1,80.79
CUST-3139,20,Month-to-Month,Electronic Check,81.52,1547.05,3,24,0,1,116.17
CUST-3140,16,One Year,Electronic Check,64.32,995.42,2,1,0,1,89.9
CUST-3141,70,Month-to-Month,Mailed Check,83.27,5409.57,2,9,1,1,57.81
CUST-3142,56,One Year,Bank Transfer,106.29,5517.65,3,9,1,1,168.32
CUST-3143,58,Month-to-Month,Electronic Check,27.99,1564.54,3,25,0,1,39.19
CUST-3144,4,Two Year,Electronic Check,97.8,396.36,3,4,1,1,123.27
CUST-3145,4,Two Year,Electronic Check,69.3,284.42,1,21,0,1,106.72
CUST-3146,20,Two Year,Mailed Check,76.41,1599.85,2,3,0,0,837.79
CUST-3147,10,Month-to-Month,Electronic Check,85.39,777.99,2,33,1,1,109.79
CUST-3148,24,Month-to-Month,Mailed Check,112.26,2512.39,3,6,1,1,123.21
CUST-3149,26,Month-to-Month,Bank Transfer,25.67,676.43,3,16,1,1,40.46
CUST-3150,37,Month-to-Month,Electronic Check,22.95,833.09,1,10,1,1,41.65
CUST-3151,54,Month-to-Month,Electronic Check,37.83,1938.95,2,7,0,1,66.63
CUST-3152,21,One Year,Electronic Check,118.64,2319.13,4,27,0,1,199.2
CUST-3153,38,Month-to-Month,Mailed Check,91.51,3275.94,1,43,1,1,47.65
CUST-3154,46,Two Year,Credit Card,81.46,3613.74,1,32,0,0,1120.89
CUST-3155,4,Month-to-Month,Electronic Check,24.7,91.55,3,24,0,1,22.53
CUST-3156,60,Month-to-Month,Credit Card,107.91,6763.59,2,20,0,1,197.69
CUST-3157,57,Month-to-Month,Electronic Check,101.28,5288.83,1,11,0,0,1379.9
CUST-3158,45,Two Year,Credit Card,86.48,4077.76,2,25,0,1,100.27
CUST-3159,20,One Year,Mailed Check,53.91,1106.54,0,28,1,1,87.56
CUST-3160,17,Two Year,Bank Transfer,27.05,443.05,0,37,0,0,341.05
CUST-3161,71,Two Year,Mailed Check,78.0,5598.77,1,34,0,0,1065.2
CUST-3162,4,Month-to-Month,Mailed Check,91.97,368.15,2,36,1,1,139.6
CUST-3163,14,Month-to-Month,Credit Card,29.42,383.87,1,43,0,1,38.94
CUST-3164,3,Month-to-Month,Bank Transfer,83.38,237.85,0,44,1,1,76.18
CUST-3165,58,One Year,Mailed Check,48.64,2756.15,0,44,0,0,513.02
CUST-3166,55,Month-to-Month,Electronic Check,96.42,5280.17,2,28,1,1,77.75
CUST-3167,4,Month-to-Month,Electronic Check,73.96,290.35,2,23,0,1,113.97
CUST-3168,24,Two Year,Credit Card,32.9,766.66,1,14,0,0,393.99
CUST-3169,34,Two Year,Mailed Check,72.65,2387.28,2,5,1,0,744.17
CUST-3170,30,One Year,Mailed Check,59.57,1741.96,0,31,1,0,812.49
CUST-3171,19,One Year,Bank Transfer,38.04,697.57,0,43,0,1,36.32
CUST-3172,31,One Year,Credit Card,104.15,3167.95,3,33,1,1,132.64
CUST-3173,60,Month-to-Month,Bank Transfer,21.1,1308.03,2,35,0,1,30.97
CUST-3174,60,Month-to-Month,Bank Transfer,51.21,3057.0,2,19,1,1,99.76
CUST-3175,19,One Year,Bank Transfer,21.26,407.33,3,11,0,1,37.2
CUST-3176,49,One Year,Electronic Check,29.6,1435.35,1,34,0,1,46.64
CUST-3177,63,Month-to-Month,Electronic Check,49.71,3120.62,2,37,0,1,60.57
CUST-3178,22,Two Year,Credit Card,25.43,552.05,0,16,0,0,336.45
CUST-3179,24,Month-to-Month,Electronic Check,79.66,1728.36,2,26,0,1,43.72
CUST-3180,30,Month-to-Month,Credit Card,28.69,903.68,3,16,0,1,29.8
CUST-3181,58,One Year,Electronic Check,90.17,4733.24,0,10,0,0,1040.72
CUST-3182,31,Month-to-Month,Electronic Check,25.26,751.17,2,38,0,1,27.18
CUST-3183,64,Month-to-Month,Credit Card,25.93,1519.73,3,1,0,1,30.92
CUST-3184,19,Month-to-Month,Bank Transfer,50.53,878.02,0,1,1,1,45.87
CUST-3185,48,One Year,Electronic Check,109.66,5363.84,0,28,0,0,1441.47
CUST-3186,45,Month-to-Month,Bank Transfer,84.14,3649.57,1,44,1,1,49.88
CUST-3187,55,One Year,Bank Transfer,97.01,5443.17,2,23,1,1,137.82
CUST-3188,55,One Year,Mailed Check,34.16,1767.8,0,23,0,0,351.1
CUST-3189,18,Month-to-Month,Electronic Check,103.41,1746.85,2,15,1,1,145.7
CUST-3190,63,Two Year,Credit Card,20.81,1229.33,0,30,0,0,251.64
CUST-3191,47,Month-to-Month,Credit Card,41.31,1926.86,1,42,0,1,70.16
CUST-3192,57,Two Year,Electronic Check,81.61,4755.27,2,8,0,0,978.89
CUST-3193,45,Month-to-Month,Credit Card,57.52,2505.15,1,26,0,1,95.32
CUST-3194,33,Two Year,Credit Card,118.42,3739.38,1,40,1,0,1551.13
CUST-3195,17,Month-to-Month,Mailed Check,23.03,409.53,2,13,0,1,23.74
CUST-3196,70,Month-to-Month,Bank Transfer,119.86,7698.12,1,44,0,1,227.75
CUST-3197,4,Month-to-Month,Electronic Check,82.36,320.54,1,24,1,1,47.88
CUST-3198,20,Month-to-Month,Electronic Check,75.87,1458.64,0,42,0,1,55.3
CUST-3199,47,One Year,Bank Transfer,25.95,1115.64,0,43,0,0,310.78
CUST-3200,15,Month-to-Month,Credit Card,47.33,667.52,2,21,0,1,67.25
CUST-3201,70,One Year,Bank Transfer,112.47,7119.2,4,34,1,1,57.62
CUST-3202,47,Month-to-Month,Mailed Check,55.42,2686.9,0,32,1,1,87.51
CUST-3203,9,Month-to-Month,Electronic Check,86.17,768.69,1,26,0,1,115.3
CUST-3204,16,One Year,Electronic Check,119.95,1961.91,0,39,0,1,147.19
CUST-3205,69,Month-to-Month,Mailed Check,46.31,3125.84,0,25,0,1,52.57
CUST-3206,61,One Year,Electronic Check,77.61,4686.52,2,18,0,0,925.0
CUST-3207,10,One Year,Mailed Check,89.64,901.0,1,44,1,1,66.57
CUST-3208,50,Two Year,Electronic Check,36.46,1889.0,1,38,0,0,389.67
CUST-3209,3,Month-to-Month,Bank Transfer,34.87,95.59,1,44,0,1,32.58
CUST-3210,70,One Year,Electronic Check,65.63,4362.75,1,25,1,1,102.66
CUST-3211,51,Two Year,Mailed Check,58.58,3006.56,4,5,1,0,739.98
CUST-3212,19,One Year,Mailed Check,91.42,1812.98,1,2,0,1,111.55
CUST-3213,42,Month-to-Month,Electronic Check,26.95,1185.24,2,5,0,1,36.58
CUST-3214,35,One Year,Electronic Check,117.22,4085.12,1,27,0,1,156.94
CUST-3215,46,One Year,Electronic Check,21.43,915.83,2,2,0,0,287.28
CUST-3216,26,One Year,Credit Card,80.13,1912.3,2,12,0,0,952.54
CUST-3217,69,Month-to-Month,Electronic Check,76.26,5482.45,1,12,0,1,140.71
CUST-3218,64,Month-to-Month,Bank Transfer,33.47,2067.3,3,12,1,1,46.85
CUST-3219,37,Two Year,Credit Card,35.09,1206.44,3,0,1,0,477.16
CUST-3220,49,Month-to-Month,Bank Transfer,99.27,5059.21,1,39,0,1,118.73
CUST-3221,21,One Year,Electronic Check,108.76,2091.37,2,36,0,1,177.79
CUST-3222,64,Month-to-Month,Credit Card,48.3,3120.37,3,30,1,1,66.5
CUST-3223,5,Month-to-Month,Electronic Check,63.8,317.02,6,16,1,1,37.05
CUST-3224,70,Month-to-Month,Mailed Check,55.5,3547.63,2,8,1,1,101.85
CUST-3225,4,Month-to-Month,Credit Card,27.25,103.64,1,44,0,1,26.11
CUST-3226,39,Two Year,Bank Transfer,87.32,3141.52,3,12,0,1,61.72
CUST-3227,35,Two Year,Mailed Check,102.52,3554.74,2,36,1,1,64.8
CUST-3228,1,One Year,Electronic Check,50.49,49.05,1,13,1,1,79.81
CUST-3229,24,Month-to-Month,Electronic Check,119.02,2572.66,2,10,0,1,185.19
CUST-3230,57,One Year,Mailed Check,27.59,1645.53,1,24,0,0,370.99
CUST-3231,70,One Year,Electronic Check,86.18,5745.68,2,30,1,1,161.47
CUST-3232,41,One Year,Credit Card,64.82,2494.79,3,13,0,0,851.45
CUST-3233,54,Month-to-Month,Credit Card,64.66,3258.98,1,6,1,1,86.75
CUST-3234,46,One Year,Credit Card,65.76,2794.53,1,23,0,1,93.99
CUST-3235,60,One Year,Mailed Check,45.87,2889.45,5,35,1,1,90.33
CUST-3236,60,Two Year,Bank Transfer,91.56,5187.42,1,41,0,1,88.68
CUST-3237,57,Month-to-Month,Credit Card,92.16,5047.34,0,41,0,1,178.28
CUST-3238,31,One Year,Credit Card,48.24,1541.36,1,43,1,0,596.54
CUST-3239,24,One Year,Mailed Check,103.53,2475.48,1,40,1,1,170.41
CUST-3240,36,Month-to-Month,Electronic Check,51.68,1777.32,2,2,1,1,74.9
CUST-3241,30,Month-to-Month,Electronic Check,92.51,2871.74,5,43,0,1,159.61
CUST-3242,24,Month-to-Month,Mailed Check,32.1,780.0,1,25,1,1,17.43
CUST-3243,30,Month-to-Month,Bank Transfer,36.87,1033.3,2,25,0,1,22.76
CUST-3244,7,Month-to-Month,Credit Card,51.58,359.82,4,0,0,1,31.18
CUST-3245,35,One Year,Electronic Check,79.39,2885.24,3,14,1,0,880.28
CUST-3246,55,One Year,Electronic Check,84.55,4531.53,2,10,0,0,996.29
CUST-3247,14,One Year,Electronic Check,59.64,843.34,0,36,0,1,110.88
CUST-3248,10,Two Year,Electronic Check,27.78,290.49,3,6,0,0,345.95
CUST-3249,16,Month-to-Month,Electronic Check,57.36,921.03,3,11,0,1,34.53
